NAME,CLUB,LEAGUE,POSITION,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
Igor Akinfeev,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Yuri Lodygin,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Sergey Ryzhikov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Aleksei Kozlov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Georgi Shchennikov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Sergei Ignashevich,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Andrei Semyonov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Vladimir Granat,UEFA,World Cup,CB,71.0,55.0,55.0,75.0,74.0,71.0,68.0
Vasili Berezutski,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Andrey Yeshchenko,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Dmitri Kombarov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Igor Denisov,UEFA,World Cup,CDM,80.0,85.0,86.0,72.0,79.0,48.0,65.0
Denis Glushakov,Spartak Moskva,Russian League,CM,77.0,73.0,68.0,78.0,76.0,74.0,65.0
Alan Dzagoev,UEFA,World Cup,LM,79.0,53.0,39.0,66.0,60.0,80.0,76.0
Roman Shirokov,UEFA,World Cup,CM,80.0,90.0,80.0,76.0,83.0,49.0,66.0
Oleg Shatov,UEFA,World Cup,LM,72.0,85.0,57.0,65.0,79.0,43.0,59.0
Viktor Fayzulin,Zenit St. Petersburg,Russian League,LW,76.0,53.0,51.0,55.0,54.0,76.0,82.0
Maksim Kanunnikov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Aleksandr Kokorin,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Aleksandr Kerzhakov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Yuri Zhirkov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Aleksandr Samedov,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
