NAME,CLUB,LEAGUE,POSITION,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
Kim Seung-Gyu,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Lee Bum-Young,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Kim Chang-Soo,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Yun Suk-Young,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Kwak Tae-Hwi,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Kim Young-Gwon,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Hwang Seok-Ho,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Lee Yong,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Hong Jeong-Ho,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Park Joo-Ho,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Kim Bo-Kyung,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Ha Dae-Sung,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Koo Ja-Cheol,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Han Kook-Young,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Park Jong-Woo,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Ki Sung-Yueng,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Lee Chung-Yong,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Son Heung-Min,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Park Chu-Young,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Lee Keun-Ho,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Kim Shin-Wook,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
Ji Dong-Won,,,,71.77,71.44,59.85,64.72,67.42,59.436,66.17
