NAME,CLUB,LEAGUE,POSITION,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
Kostas Chalkias,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Alexandros Tzorvas,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Michalis Sifakis,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Giourkas Seitaridis,Panathinaikos FC,Hellas Liga,RB,73.0,65.0,44,45.0,43.0,74.0,68.0
Christos Patsatzoglou,AEK Athens,Hellas Liga,RB,69.0,65.0,51,63.0,46.0,63.0,72.0
Vangelis Moras,Bologna,Serie A,CB,69.0,66.0,66,68.0,69.0,51.0,60.0
Avraam Papadopoulos,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Loukas Vyntra,Panathinaikos FC,Hellas Liga,CB,73.0,74.0,51,65.0,62.0,76.0,74.0
Vasilis Torosidis,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Sotirios Kyrgiakos,Liverpool,Barclays Premier League,CB,79.0,87.0,71,66.0,84.0,49.0,78.0
Sokratis Papastathopoulos,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Stelios Malezas,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Nikos Spiropoulos,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Alexandros Tziolis,Real Racing Club S.A.D.,Liga BBVA,CDM,72.0,74.0,46,68.0,62.0,71.0,67.0
Giorgos Karagounis,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Sotiris Ninis,Panathinaikos FC,Hellas Liga,CAM,77.0,79.0,73,71.0,78.0,59.0,66.0
Kostas Katsouranis,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Sakis Prittas,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Georgios Samaras,Celtic,Clydesdale Bank Premier League,ST,80.0,73.0,43,66.0,66.0,83.0,86.0
Angelos Charisteas,AC Arles Avignon,Ligue 1,ST,71.0,55.0,67,69.0,58.0,71.0,70.0
Dimitris Salpingidis,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
Theofanis Gekas,Eintracht Frankfurt,Bundesliga,ST,82.0,88.0,82,78.0,88.0,46.0,46.0
